material_id,formula_pretty,is_fit,rms_A,a_A,b_A,c_A,volume_A3,band_gap,formation_energy_per_atom
mp-16472,YbTlS2,True,0.015795686134156096,3.935906374624259,3.935906374624259,22.514255020941185,302.0492286312001,0.0,-1.715076755156246
mp-10783,RbHoSe2,True,0.015843913796345258,4.201311853103307,4.201311853103307,23.805510614365897,363.89657806212574,1.958699999999999,-1.958008406796873
mp-11742,CsNdTe2,True,0.016547984592146868,4.6750223803333535,4.6750223803333535,26.807260426690487,507.39998924924964,1.291999999999999,-1.6802971043750001
mp-1066791,TmTlS2,True,0.016813362285108893,3.9530565286393844,3.9530565286393844,22.494266970000023,304.41673697937097,1.3817,-1.731886729583327
mp-1222731,LaUN2,True,0.017408770005843687,3.5574100089077336,3.5574100089077336,17.79262636086504,195.0017620856671,0.0,-1.635867771874998
mp-9364,RbSmS2,True,0.017848719270259873,4.158816801875192,4.158816801875192,23.010607678925048,344.66588523768814,2.2721,-2.080729654375
mp-754933,SmTlO2,True,0.01792123516245155,3.611568283321308,3.611568283321308,19.531692465840457,220.62878332323368,1.7217,-2.619747109583335
mp-8175,KTlO2,True,0.018135404368561207,3.4535242973327644,3.4535242973327644,18.306719996473184,189.0889727002186,0.8820000000000001,-1.384316650145836
mp-14437,RbYO2,True,0.018156239680986886,3.4813449539310914,3.4813449539310914,19.526692523359472,204.95260165197726,3.6087,-3.011982739375
mp-7476,RbDyO2,True,0.018299213518662965,3.477229253665407,3.477229253665407,19.529432770737085,204.49698551333805,3.602,-3.039326717291665
mp-1245746,NaSbN2,True,0.018309689072175776,3.2048504241335465,3.2048504241335465,17.471298736367853,155.4072771894737,0.0,-0.06594501968750001
mp-4123,ErTlS2,True,0.018465670039927443,3.9688424321259186,3.9688424321259186,22.522951824311615,307.2441722706101,1.4109,-1.734548867083325
mp-7017,NaNbN2,True,0.018574033762815242,3.1441331154781715,3.1441331154781715,16.932769052785016,144.9641009162174,0.8101,-0.884141047844828
mp-10782,RbTbSe2,True,0.018881290127399083,4.239960061190024,4.239960061190024,23.813682097575263,370.7496202192768,1.9336000000000002,-1.96795239971354
mp-754253,EuTlO2,True,0.019629878713284567,3.590087513415376,3.590087513415376,19.472484212132898,217.35121015846778,0.0,-2.209416787083336
mp-1007665,HoTlS2,True,0.01977929927839733,3.991667457281958,3.991667457281958,22.490077410000097,310.33466419922536,1.4885000000000002,-1.731263990833324
mp-6978,RbHoO2,True,0.02000607368255746,3.4557791234409887,3.4557791234409887,19.516477953594077,201.8478047298926,3.625099999999999,-3.052321075624998
mp-10781,RbGdSe2,True,0.020537043225163386,4.271940981679391,4.271940981679391,23.825984588809533,376.55808484360546,1.033899999999999,-1.9765518055468752
mp-3535,RbCeS2,True,0.02076101444536302,4.266165180805552,4.266165180805552,22.932445163564907,361.45674136484894,0.0339,-2.028158233124998
mp-9383,SrHfN2,True,0.021024973387204726,3.356726211180688,3.356726211180688,17.766084005368487,173.36210936835187,0.3109,-1.639650124375002
mp-569689,Eu2PI,True,0.021225383221107574,4.410252390021785,4.410252390021785,22.910089142514558,385.90845937289123,0.0,-1.516143607410716
mp-7477,RbErO2,True,0.021441883311363638,3.4333866162863087,3.4333866162863087,19.487236246605633,198.9419184590083,3.6429,-3.069514136875
mp-31166,DyTlS2,True,0.02149046957227679,4.012314027525279,4.012314027525279,22.483435274581506,313.460724033162,1.5281999999999991,-1.73212755249999
mp-578605,NaMnO2,True,0.02172181936405436,3.1096249825182425,3.1096249825182425,16.16513032400843,135.3710742834301,0.0,-1.929011122327586
mp-578604,NaCrO2,True,0.021903141386787176,2.990804383100324,2.990804383100324,15.762331187822996,122.10321438561809,2.891,-2.255811479719828
mp-9363,RbNdS2,True,0.02200172159923322,4.216751312247566,4.216751312247566,23.027030299605876,354.5884143958098,2.2617,-2.0674841125
mp-1066131,YTlS2,True,0.022663531624688506,4.019825577902184,4.019825577902184,22.464658650000025,314.37273550075605,1.5298999999999991,-1.727480834583323
mp-1245782,CaRuN2,True,0.022902077912496422,3.2245151348588443,3.2245151348588443,15.435999487862553,138.99341537424303,0.0,-0.40866670000000005
